Time:1000Hz,Epoch,Channel 1,Channel 2,Event Id,Event Date,Event Duration
12.081,12081,-30194.82,8392.02,,,
12.082,12082,-30209.62,8378.66,,,
12.083,12083,-30227.71,8362.1,,,
12.084,12084,-30244.88,8346,,,
12.085,12085,-30256.88,8334.08,,,
12.086,12086,-30260.93,8328.91,,,
12.087,12087,-30256.58,8331.17,,,
12.088,12088,-30245.5,8339.8,,,
12.089,12089,-30230.53,8352.66,,,
12.09,12090,-30214.42,8367.43,,,
12.091,12091,-30199.09,8382.16,,,
12.092,12092,-30185.58,8395.4,,,
12.093,12093,-30174.58,8405.95,,,
12.094,12094,-30167.1,8412.65,,,
12.095,12095,-30164.64,8414.35,,,
12.096,12096,-30168.74,8410.23,,,
12.097,12097,-30180.13,8400.28,,,
12.098,12098,-30197.91,8385.51,,,
12.099,12099,-30219.42,8367.96,,,
12.1,12100,-30240.7,8350.22,,,
12.101,12101,-30257.6,8334.86,,,
12.102,12102,-30266.99,8323.99,,,
12.103,12103,-30267.46,8318.94,,,
12.104,12104,-30259.47,8320.28,,,
12.105,12105,-30244.93,8327.87,,,
12.106,12106,-30226.56,8340.82,,,
12.107,12107,-30207.21,8357.5,,,
12.108,12108,-30189.47,8375.55,,,
12.109,12109,-30175.44,8392.18,,,
12.11,12110,-30166.58,8404.72,,,
12.111,12111,-30163.58,8411.26,,,
12.112,12112,-30166.33,8411.18,,,
12.113,12113,-30174.02,8405.16,,,
12.114,12114,-30185.35,8394.78,,,
12.115,12115,-30198.92,8381.9,,,
12.116,12116,-30213.47,8368.06,,,
12.117,12117,-30227.88,8354.38,,,
12.118,12118,-30240.92,8341.82,,,
12.119,12119,-30251.03,8331.65,,,
12.12,12120,-30256.31,8325.65,,,
12.121,12121,-30254.96,8325.74,,,
12.122,12122,-30246.06,8333.22,,,
12.123,12123,-30230.33,8347.79,,,
12.124,12124,-30210.39,8367.13,,,
12.125,12125,-30190.22,8387.25,,,
12.126,12126,-30174.09,8403.61,,,
12.127,12127,-30165.14,8412.64,,,
12.128,12128,-30164.59,8412.8,,,
12.129,12129,-30171.54,8404.96,,,
12.13,12130,-30183.73,8391.69,,,
12.131,12131,-30198.55,8376.16,,,
12.132,12132,-30213.91,8361.01,,,
12.133,12133,-30228.38,8347.92,,,
12.134,12134,-30240.87,8337.72,,,
12.135,12135,-30250.1,8331.03,,,
12.136,12136,-30254.45,8328.62,,,
12.137,12137,-30252.43,8331.38,,,
12.138,12138,-30243.53,8339.74,,,
12.139,12139,-30228.99,8353.02,,,
12.14,12140,-30211.83,8369.1,,,
12.141,12141,-30195.97,8384.93,,,
12.142,12142,-30184.79,8397.45,,,
12.143,12143,-30179.84,8404.68,,,
12.144,12144,-30180.45,8406.3,,,
12.145,12145,-30184.38,8403.41,,,
12.146,12146,-30189.31,8397.66,,,
12.147,12147,-30194.15,8390.26,,,
12.148,12148,-30199.55,8381.54,,,
12.149,12149,-30207.18,8371.16,,,
12.15,12150,-30218.27,8359.1,,,
12.151,12151,-30232.24,8346.41,,,
12.152,12152,-30246.27,8335.51,,,
12.153,12153,-30256.25,8329.5,,,
12.154,12154,-30258.5,8330.85,,,
12.155,12155,-30251.58,8340.15,,,
12.156,12156,-30237.03,8355.62,,,
12.157,12157,-30218.8,8373.65,,,
12.158,12158,-30201.57,8390.19,,,
12.159,12159,-30188.92,8402.27,,,
12.16,12160,-30182.23,8408.83,,,
12.161,12161,-30180.84,8410.61,,,
12.162,12162,-30183.12,8409.18,,,
12.163,12163,-30187.76,8405.77,,,
12.164,12164,-30194.47,8400.59,,,
12.165,12165,-30203.67,8393.09,,,
12.166,12166,-30215.55,8382.82,,,
12.167,12167,-30229.1,8370.44,,,
12.168,12168,-30241.84,8358.09,,,
12.169,12169,-30250.59,8348.91,,,
12.17,12170,-30252.78,8345.83,,,
12.171,12171,-30247.65,8350.27,,,
12.172,12172,-30236.63,8361.43,,,
12.173,12173,-30222.74,8376.58,,,
12.174,12174,-30209.29,8392.1,,,
12.175,12175,-30198.65,8404.83,,,
12.176,12176,-30191.72,8413,,,
12.177,12177,-30188.3,8416.38,,,
12.178,12178,-30187.94,8415.71,,,
12.179,12179,-30190.68,8411.87,,,
12.18,12180,-30197.13,8405.32,,,
12.181,12181,-30207.89,8396.12,,,
12.182,12182,-30222.58,8384.4,,,
12.183,12183,-30239.29,8371.05,,,
12.184,12184,-30254.74,8357.94,,,
12.185,12185,-30265.34,8347.71,,,
12.186,12186,-30268.44,8342.88,,,
12.187,12187,-30263.39,8344.96,,,
12.188,12188,-30251.72,8353.82,,,
12.189,12189,-30236.39,8367.66,,,
12.19,12190,-30220.73,8383.58,,,
12.191,12191,-30207.3,8398.47,,,
12.192,12192,-30197.5,8409.86,,,
12.193,12193,-30191.69,8416.41,,,
12.194,12194,-30189.71,8417.92,,,
12.195,12195,-30191.34,8415.07,,,
12.196,12196,-30196.51,8408.94,,,
12.197,12197,-30205.03,8400.61,,,
12.198,12198,-30216.26,8390.96,,,
12.199,12199,-30229.04,8380.63,,,
12.2,12200,-30241.72,8370.21,,,
12.201,12201,-30252.55,8360.43,,,
12.202,12202,-30260.02,8352.35,,,
12.203,12203,-30263.04,8347.34,,,
12.204,12204,-30261.01,8346.88,,,
12.205,12205,-30253.76,8352.1,,,
12.206,12206,-30241.76,8363.18,,,
12.207,12207,-30226.25,8378.93,,,
12.208,12208,-30209.46,8396.77,,,
12.209,12209,-30194.4,8413.17,,,
12.21,12210,-30184.2,8424.63,,,
12.211,12211,-30181.16,8428.7,,,
12.212,12212,-30185.94,8424.72,,,
12.213,12213,-30197.29,8413.93,,,
12.214,12214,-30212.47,8398.87,,,
12.215,12215,-30228.41,8382.4,,,
12.216,12216,-30242.74,8366.79,,,
12.217,12217,-30254.34,8353.34,,,
12.218,12218,-30263.15,8342.64,,,
12.219,12219,-30269.28,8335.22,,,
12.22,12220,-30272.21,8332.07,,,
12.221,12221,-30270.53,8334.65,,,
12.222,12222,-30262.63,8344.2,,,
12.223,12223,-30247.94,8360.76,,,
12.224,12224,-30227.97,8382.38,,,
12.225,12225,-30206.48,8405.21,,,
12.226,12226,-30188.46,8424.44,,,
12.227,12227,-30178.3,8435.95,,,
12.228,12228,-30178,8437.76,,,
12.229,12229,-30186.45,8430.64,,,
12.23,12230,-30200,8417.68,,,
12.231,12231,-30214.28,8402.83,,,
12.232,12232,-30226.03,8389.39,,,
12.233,12233,-30234.3,8378.95,,,
12.234,12234,-30240.12,8371.42,,,
12.235,12235,-30245.26,8365.91,,,
12.236,12236,-30250.54,8361.85,,,
12.237,12237,-30255,8359.7,,,
12.238,12238,-30256.25,8360.83,,,
12.239,12239,-30251.84,8366.6,,,
12.24,12240,-30240.99,8377.28,,,
12.241,12241,-30225.42,8391.36,,,
12.242,12242,-30209.06,8405.84,,,
12.243,12243,-30196.47,8417.26,,,
12.244,12244,-30191.02,8422.98,,,
12.245,12245,-30193.63,8422.15,,,
12.246,12246,-30202.7,8415.75,,,
12.247,12247,-30215.11,8405.97,,,
12.248,12248,-30227.77,8395.09,,,
12.249,12249,-30238.72,8384.71,,,
12.25,12250,-30247.43,8375.53,,,
12.251,12251,-30254.1,8367.76,,,
12.252,12252,-30258.84,8361.75,,,
12.253,12253,-30261.05,8358.32,,,
12.254,12254,-30259.56,8358.69,,,
12.255,12255,-30253.44,8363.7,,,
12.256,12256,-30242.86,8373.21,,,
12.257,12257,-30229.45,8385.71,,,
12.258,12258,-30215.89,8398.65,,,
12.259,12259,-30204.96,8409.32,,,
12.26,12260,-30198.51,8415.79,,,
12.261,12261,-30196.92,8417.49,,,
12.262,12262,-30199.35,8415.12,,,
12.263,12263,-30204.51,8410.02,,,
12.264,12264,-30211.47,8403.34,,,
12.265,12265,-30220.04,8395.54,,,
12.266,12266,-30230.45,8386.46,,,
12.267,12267,-30242.67,8375.88,,,
12.268,12268,-30255.74,8364.22,,,
12.269,12269,-30267.61,8352.95,,,
12.27,12270,-30275.7,8344.37,,,
12.271,12271,-30277.79,8340.87,,,
12.272,12272,-30272.96,8343.96,,,
12.273,12273,-30262.01,8353.59,,,
12.274,12274,-30247.21,8368,,,
12.275,12275,-30231.57,8384.22,,,
12.276,12276,-30217.95,8398.97,,,
12.277,12277,-30208.47,8409.54,,,
12.278,12278,-30204.25,8414.35,,,
12.279,12279,-30205.55,8413.04,,,
12.28,12280,-30211.99,8406.27,,,
12.281,12281,-30222.75,8395.27,,,
12.282,12282,-30236.53,8381.58,,,
12.283,12283,-30251.55,8366.93,,,
12.284,12284,-30265.58,8353.19,,,
12.285,12285,-30276.31,8342.37,,,
12.286,12286,-30281.75,8336.33,,,
12.287,12287,-30280.78,8336.42,,,
12.288,12288,-30273.44,8343.01,,,
12.289,12289,-30260.93,8355.21,,,
12.29,12290,-30245.39,8370.93,,,
12.291,12291,-30229.37,8387.28,,,
12.292,12292,-30215.38,8401.3,,,
12.293,12293,-30205.43,8410.65,,,
12.294,12294,-30200.78,8414.16,,,
12.295,12295,-30201.74,8411.98,,,
12.296,12296,-30207.76,8405.25,,,
12.297,12297,-30217.6,8395.64,,,
12.298,12298,-30229.67,8384.78,,,
12.299,12299,-30242.38,8373.86,,,
12.3,12300,-30254.46,8363.68,,,
12.301,12301,-30264.99,8354.79,,,
12.302,12302,-30273.24,8347.87,,,
12.303,12303,-30278.39,8343.89,,,
12.304,12304,-30279.46,8343.96,,,
12.305,12305,-30275.38,8348.95,,,
12.306,12306,-30265.61,8358.97,,,
12.307,12307,-30250.69,8372.93,,,
12.308,12308,-30232.72,8388.57,,,
12.309,12309,-30215.12,8402.92,,,
12.31,12310,-30201.8,8413.1,,,
12.311,12311,-30195.94,8417.12,,,
12.312,12312,-30198.81,8414.47,,,
12.313,12313,-30209.31,8406.13,,,
12.314,12314,-30224.4,8394.14,,,
12.315,12315,-30240.22,8380.9,,,
12.316,12316,-30253.47,8368.47,,,
12.317,12317,-30262.4,8358.19,,,
12.318,12318,-30266.9,8350.75,,,
12.319,12319,-30267.9,8346.43,,,
12.32,12320,-30266.37,8345.43,,,
12.321,12321,-30262.62,8348.03,,,
12.322,12322,-30256.17,8354.42,,,
12.323,12323,-30246.41,8364.43,,,
12.324,12324,-30233.46,8377.16,,,
12.325,12325,-30218.76,8390.95,,,
12.326,12326,-30205.03,8403.57,,,
12.327,12327,-30195.48,8412.71,,,
12.328,12328,-30192.68,8416.49,,,
12.329,12329,-30197.64,8413.94,,,
12.33,12330,-30209.47,8405.19,,,
12.331,12331,-30225.77,8391.44,,,
12.332,12332,-30243.53,8374.76,,,
12.333,12333,-30259.96,8357.68,,,
12.334,12334,-30273.06,8342.8,,,
12.335,12335,-30281.64,8332.37,,,
12.336,12336,-30285.16,8327.92,,,
12.337,12337,-30283.38,8330,,,
12.338,12338,-30276.42,8338.09,,,
12.339,12339,-30264.82,8350.77,,,
12.34,12340,-30249.82,8366.08,,,
12.341,12341,-30233.34,8381.98,,,
12.342,12342,-30217.7,8396.73,,,
12.343,12343,-30205.16,8408.98,,,
12.344,12344,-30197.37,8417.76,,,
12.345,12345,-30195.07,8422.3,,,
12.346,12346,-30198.15,8421.89,,,
12.347,12347,-30205.85,8416.08,,,
12.348,12348,-30217.03,8404.96,,,
12.349,12349,-30230.36,8389.56,,,
12.35,12350,-30244.31,8371.99,,,
12.351,12351,-30257.14,8355.2,,,
12.352,12352,-30267,8342.33,,,
12.353,12353,-30272.26,8335.86,,,
12.354,12354,-30271.92,8336.9,,,
12.355,12355,-30265.99,8344.92,,,
12.356,12356,-30255.56,8358.05,,,
12.357,12357,-30242.53,8373.7,,,
12.358,12358,-30229.13,8389.27,,,
12.359,12359,-30217.34,8402.7,,,
12.36,12360,-30208.62,8412.64,,,
12.361,12361,-30203.84,8418.27,,,
12.362,12362,-30203.37,8419.18,,,
12.363,12363,-30207.22,8415.26,,,
12.364,12364,-30215.02,8406.82,,,
12.365,12365,-30225.9,8394.76,,,
12.366,12366,-30238.37,8380.69,,,
12.367,12367,-30250.44,8366.75,,,
12.368,12368,-30259.99,8355.12,,,
12.369,12369,-30265.34,8347.54,,,
12.37,12370,-30265.66,8344.94,,,
12.371,12371,-30261.16,8347.36,,,
12.372,12372,-30252.87,8354.15,,,
12.373,12373,-30242.12,8364.3,,,
12.374,12374,-30230.17,8376.64,,,
12.375,12375,-30218.06,8389.84,,,
12.376,12376,-30206.8,8402.34,,,
12.377,12377,-30197.68,8412.23,,,
12.378,12378,-30192.37,8417.56,,,
12.379,12379,-30192.61,8416.78,,,
12.38,12380,-30199.55,8409.41,,,
12.381,12381,-30212.94,8396.44,,,
12.382,12382,-30230.75,8380.25,,,
12.383,12383,-30249.49,8364.01,,,
12.384,12384,-30265.15,8350.76,,,
12.385,12385,-30274.49,8342.56,,,
12.386,12386,-30275.99,8340.02,,,
12.387,12387,-30270.25,8342.46,,,
12.388,12388,-30259.43,8348.53,,,
12.389,12389,-30246.27,8356.82,,,
12.39,12390,-30233.09,8366.38,,,
12.391,12391,-30221.2,8376.64,,,
12.392,12392,-30211.04,8387.12,,,
12.393,12393,-30202.71,8397.05,,,
12.394,12394,-30196.6,8405.21,,,
12.395,12395,-30193.6,8410.11,,,
12.396,12396,-30194.89,8410.42,,,
12.397,12397,-30201.28,8405.5,,,
12.398,12398,-30212.58,8395.64,,,
12.399,12399,-30227.38,8382.09,,,
12.4,12400,-30243.18,8366.76,,,
12.401,12401,-30257.12,8351.93,,,
12.402,12402,-30266.63,8339.93,,,
12.403,12403,-30270.03,8332.9,,,
12.404,12404,-30266.71,8332.51,,,
12.405,12405,-30257.12,8339.55,,,
12.406,12406,-30242.52,8353.58,,,
12.407,12407,-30224.83,8372.61,,,
12.408,12408,-30206.45,8393.26,,,
12.409,12409,-30190.03,8411.45,,,
12.41,12410,-30178.12,8423.43,,,
12.411,12411,-30172.67,8426.89,,,
12.412,12412,-30174.54,8421.62,,,
12.413,12413,-30183.25,8409.48,,,
12.414,12414,-30197.05,8393.58,,,
12.415,12415,-30213.41,8377.19,,,
12.416,12416,-30229.69,8362.67,,,
12.417,12417,-30243.71,8351.13,,,
12.418,12418,-30254.05,8342.65,,,
12.419,12419,-30259.98,8337.07,,,
12.42,12420,-30261.17,8334.59,,,
12.421,12421,-30257.5,8336.03,,,
12.422,12422,-30249.01,8342.38,,,
12.423,12423,-30236.16,8354.07,,,
12.424,12424,-30220.13,8370.19,,,
12.425,12425,-30203,8388.37,,,
12.426,12426,-30187.47,8405.2,,,
12.427,12427,-30176.32,8417.23,,,
12.428,12428,-30171.66,8421.97,,,
12.429,12429,-30174.29,8418.62,,,
12.43,12430,-30183.53,8408.1,,,
12.431,12431,-30197.34,8392.63,,,
12.432,12432,-30213.03,8375.02,,,
12.433,12433,-30227.84,8358.02,,,
12.434,12434,-30239.59,8343.96,,,
12.435,12435,-30246.94,8334.57,,,
12.436,12436,-30249.36,8330.95,,,
12.437,12437,-30246.95,8333.54,,,
12.438,12438,-30240.22,8341.94,,,
12.439,12439,-30229.93,8354.9,,,
12.44,12440,-30217.1,8370.4,,,
12.441,12441,-30203.03,8386,,,
12.442,12442,-30189.36,8399.36,,,
12.443,12443,-30177.99,8408.68,,,
12.444,12444,-30170.84,8412.95,,,
12.445,12445,-30169.51,8411.96,,,
12.446,12446,-30174.76,8406.06,,,
12.447,12447,-30186.23,8395.98,,,
12.448,12448,-30202.23,8382.74,,,
12.449,12449,-30220.05,8367.71,,,
12.45,12450,-30236.55,8352.7,,,
12.451,12451,-30248.9,8339.84,,,
12.452,12452,-30255.38,8331.21,,,
12.453,12453,-30255.73,8328.3,,,
12.454,12454,-30251.01,8331.57,,,
12.455,12455,-30242.99,8340.28,,,
12.456,12456,-30233.4,8352.75,,,
12.457,12457,-30223.3,8366.9,,,
12.458,12458,-30212.98,8380.9,,,
12.459,12459,-30202.32,8393.39,,,
12.46,12460,-30191.5,8403.55,,,
12.461,12461,-30181.52,8410.7,,,
12.462,12462,-30174.28,8414.05,,,
12.463,12463,-30171.99,8412.68,,,
12.464,12464,-30176.28,8405.91,,,
12.465,12465,-30187.21,8393.9,,,
12.466,12466,-30202.94,8378.04,,,
12.467,12467,-30220.05,8360.98,,,
12.468,12468,-30234.53,8346.02,,,
12.469,12469,-30243.04,8336.22,,,
12.47,12470,-30243.83,8333.5,,,
12.471,12471,-30237.1,8338.12,,,
12.472,12472,-30224.65,8348.81,,,
12.473,12473,-30209.13,8363.29,,,
12.474,12474,-30193.27,8379,,,
12.475,12475,-30179.33,8393.7,,,
12.476,12476,-30168.97,8405.62,,,
12.477,12477,-30163.31,8413.45,,,
12.478,12478,-30162.99,8416.22,,,
12.479,12479,-30168.14,8413.28,,,
12.48,12480,-30178.22,8404.58,,,
12.481,12481,-30191.87,8390.97,,,
12.482,12482,-30207.02,8374.33,,,
12.483,12483,-30221.26,8357.38,,,
12.484,12484,-30232.35,8343.07,,,
12.485,12485,-30238.75,8333.83,,,
12.486,12486,-30239.87,8330.97,,,
12.487,12487,-30236.04,8334.38,,,
12.488,12488,-30228.21,8342.79,,,
12.489,12489,-30217.64,8354.28,,,
12.49,12490,-30205.63,8366.84,,,
12.491,12491,-30193.5,8378.82,,,
12.492,12492,-30182.51,8389.05,,,
12.493,12493,-30173.85,8396.76,,,
12.494,12494,-30168.54,8401.42,,,
12.495,12495,-30167.21,8402.62,,,
12.496,12496,-30170,8400.15,,,
12.497,12497,-30176.56,8394.03,,,
12.498,12498,-30186.12,8384.7,,,
12.499,12499,-30197.69,8373.06,,,
12.5,12500,-30210.05,8360.48,,,
12.501,12501,-30221.7,8348.7,,,
12.502,12502,-30230.84,8339.66,,,
12.503,12503,-30235.47,8335.27,,,
12.504,12504,-30233.8,8336.99,,,
12.505,12505,-30224.97,8345.4,,,
12.506,12506,-30209.61,8359.87,,,
12.507,12507,-30190.07,8378.36,,,
12.508,12508,-30170.02,8397.78,,,
12.509,12509,-30153.41,8414.64,,,
12.51,12510,-30143.32,8425.88,,,
12.511,12511,-30140.98,8429.75,,,
12.512,12512,-30145.72,8426.08,,,
12.513,12513,-30155.49,8416.16,,,
12.514,12514,-30167.95,8402.17,,,
12.515,12515,-30181.37,8386.42,,,
12.516,12516,-30194.93,8370.89,,,
12.517,12517,-30208.29,8357.06,,,
12.518,12518,-30220.81,8346.18,,,
12.519,12519,-30230.93,8339.43,,,
12.52,12520,-30236.29,8338.04,,,
12.521,12521,-30234.52,8342.84,,,
12.522,12522,-30224.48,8353.81,,,
12.523,12523,-30207.21,8369.61,,,
12.524,12524,-30185.94,8387.63,,,
12.525,12525,-30165.24,8404.59,,,
12.526,12526,-30149.5,8417.43,,,
12.527,12527,-30141.48,8424.25,,,
12.528,12528,-30141.62,8424.75,,,
12.529,12529,-30148.39,8420,,,
12.53,12530,-30159.28,8411.75,,,
12.531,12531,-30171.92,8401.73,,,
12.532,12532,-30184.78,8391.12,,,
12.533,12533,-30197.05,8380.68,,,
12.534,12534,-30208.09,8371.09,,,
12.535,12535,-30216.85,8363.4,,,
12.536,12536,-30221.69,8359.11,,,
12.537,12537,-30220.98,8359.7,,,
12.538,12538,-30213.91,8365.91,,,
12.539,12539,-30201.19,8377.18,,,
12.54,12540,-30185.13,8391.53,,,
12.541,12541,-30168.95,8406.07,,,
12.542,12542,-30155.75,8417.97,,,
12.543,12543,-30147.49,8425.3,,,
12.544,12544,-30144.63,8427.54,,,
12.545,12545,-30146.4,8425.35,,,
12.546,12546,-30151.6,8419.94,,,
12.547,12547,-30159.22,8412.41,,,
12.548,12548,-30168.76,8403.38,,,
12.549,12549,-30179.92,8393.11,,,
12.55,12550,-30192.09,8382.04,,,
12.551,12551,-30203.92,8371.17,,,
12.552,12552,-30213.41,8362.22,,,
12.553,12553,-30218.47,8357.18,,,
12.554,12554,-30217.69,8357.65,,,
12.555,12555,-30210.94,8364.16,,,
12.556,12556,-30199.44,8375.88,,,
12.557,12557,-30185.32,8390.84,,,
12.558,12558,-30171.03,8406.53,,,
12.559,12559,-30158.65,8420.51,,,
12.56,12560,-30149.66,8430.95,,,
12.561,12561,-30145.01,8436.68,,,
12.562,12562,-30145.2,8437.13,,,
12.563,12563,-30150.39,8432.25,,,
12.564,12564,-30160.21,8422.51,,,
12.565,12565,-30173.51,8409.04,,,
12.566,12566,-30188.28,8393.69,,,
12.567,12567,-30201.92,8378.94,,,
12.568,12568,-30211.81,8367.4,,,
12.569,12569,-30216.13,8361.18,,,
12.57,12570,-30214.28,8361.34,,,
12.571,12571,-30207.02,8367.64,,,
12.572,12572,-30196.02,8378.68,,,
12.573,12573,-30183.24,8392.45,,,
12.574,12574,-30170.33,8406.87,,,
12.575,12575,-30158.51,8420.17,,,
12.576,12576,-30148.65,8430.94,,,
12.577,12577,-30141.66,8438.05,,,
12.578,12578,-30138.62,8440.52,,,
12.579,12579,-30140.68,8437.64,,,
12.58,12580,-30148.52,8429.25,,,
12.581,12581,-30161.9,8416.11,,,
12.582,12582,-30179.31,8400.04,,,
12.583,12583,-30198.14,8383.65,,,
12.584,12584,-30215.26,8369.72,,,
12.585,12585,-30227.72,8360.49,,,
12.586,12586,-30233.48,8357.11,,,
12.587,12587,-30231.76,8359.48,,,
12.588,12588,-30223,8366.58,,,
12.589,12589,-30208.7,8376.98,,,
12.59,12590,-30191.06,8389.28,,,
12.591,12591,-30172.65,8402.32,,,
12.592,12592,-30156.07,8415,,,
12.593,12593,-30143.63,8426.15,,,
12.594,12594,-30136.92,8434.43,,,
12.595,12595,-30136.51,8438.5,,,
12.596,12596,-30141.85,8437.5,,,
12.597,12597,-30151.43,8431.42,,,
12.598,12598,-30163.3,8421.25,,,
12.599,12599,-30175.65,8408.75,,,
12.6,12600,-30187.23,8395.9,,,
12.601,12601,-30197.4,8384.39,,,
12.602,12602,-30205.82,8375.27,,,
12.603,12603,-30211.98,8369.12,,,
12.604,12604,-30214.91,8366.27,,,
12.605,12605,-30213.28,8367.19,,,
12.606,12606,-30206.01,8372.41,,,
12.607,12607,-30192.99,8382.15,,,
12.608,12608,-30175.69,8395.76,,,
12.609,12609,-30157.15,8411.3,,,
12.61,12610,-30141.3,8425.67,,,
12.611,12611,-30131.87,8435.4,,,
12.612,12612,-30131.18,8437.76,,,
12.613,12613,-30139.38,8431.84,,,
12.614,12614,-30154.44,8419.07,,,
12.615,12615,-30172.8,8402.79,,,
12.616,12616,-30190.5,8387.12,,,
12.617,12617,-30204.33,8375.58,,,
12.618,12618,-30212.55,8369.95,,,
12.619,12619,-30215.02,8370.01,,,
12.62,12620,-30212.8,8374.04,,,
12.621,12621,-30207.36,8379.97,,,
12.622,12622,-30199.95,8386.42,,,
12.623,12623,-30191.12,8393.25,,,
12.624,12624,-30180.86,8401.28,,,
12.625,12625,-30169.1,8411.39,,,
12.626,12626,-30156.36,8423.46,,,
12.627,12627,-30144.21,8435.8,,,
12.628,12628,-30135.23,8445.35,,,
12.629,12629,-30132.3,8448.72,,,
12.63,12630,-30137.53,8443.6,,,
12.631,12631,-30151.12,8429.92,,,
12.632,12632,-30170.86,8410.23,,,
12.633,12633,-30192.37,8389.07,,,
12.634,12634,-30210.47,8371.49,,,
12.635,12635,-30220.78,8361.42,,,
12.636,12636,-30221.3,8360.46,,,
12.637,12637,-30212.94,8367.63,,,
12.638,12638,-30199.01,8380.05,,,
12.639,12639,-30183.68,8394.26,,,
12.64,12640,-30170.3,8407.56,,,
12.641,12641,-30160.3,8418.7,,,
12.642,12642,-30153.19,8427.77,,,
12.643,12643,-30147.56,8435.41,,,
12.644,12644,-30142.52,8441.79,,,
12.645,12645,-30138.65,8446.04,,,
12.646,12646,-30137.98,8446.37,,,
12.647,12647,-30142.8,8440.93,,,
12.648,12648,-30154.24,8428.9,,,
12.649,12649,-30171.07,8411.34,,,
12.65,12650,-30189.77,8391.25,,,
12.651,12651,-30205.71,8372.84,,,
12.652,12652,-30215.01,8360.16,,,
12.653,12653,-30215.99,8355.89,,,
12.654,12654,-30209.68,8360.52,,,
12.655,12655,-30198.98,8372.43,,,
12.656,12656,-30187.12,8388.64,,,
12.657,12657,-30176.17,8405.89,,,
12.658,12658,-30166.53,8421.51,,,
12.659,12659,-30157.41,8433.86,,,
12.66,12660,-30148.16,8442.2,,,
12.661,12661,-30139.34,8446.32,,,
12.662,12662,-30132.99,8446.16,,,
12.663,12663,-30131.87,8441.67,,,
12.664,12664,-30138.04,8432.97,,,
12.665,12665,-30151.52,8420.65,,,
12.666,12666,-30170.01,8405.95,,,
12.667,12667,-30189.52,8390.73,,,
12.668,12668,-30205.82,8377.17,,,
12.669,12669,-30215.9,8367.31,,,
12.67,12670,-30218.69,8362.69,,,
12.671,12671,-30214.84,8364.09,,,
12.672,12672,-30205.9,8371.42,,,
12.673,12673,-30193.48,8383.79,,,
12.674,12674,-30178.84,8399.58,,,
12.675,12675,-30163.13,8416.54,,,
12.676,12676,-30147.91,8432.07,,,
12.677,12677,-30135.43,8443.54,,,
12.678,12678,-30128.29,8448.83,,,
12.679,12679,-30128.6,8446.83,,,
12.68,12680,-30136.95,8437.8,,,
12.681,12681,-30151.96,8423.36,,,
12.682,12682,-30170.53,8406.06,,,
12.683,12683,-30188.83,8388.83,,,
12.684,12684,-30203.58,8374.28,,,
12.685,12685,-30212.79,8364.3,,,
12.686,12686,-30215.98,8359.91,,,
12.687,12687,-30213.61,8361.37,,,
12.688,12688,-30206.48,8368.37,,,
12.689,12689,-30195.37,8380.14,,,
12.69,12690,-30181.17,8395.35,,,
12.691,12691,-30165.31,8412.13,,,
12.692,12692,-30150.13,8428.05,,,
12.693,12693,-30138.53,8440.53,,,
12.694,12694,-30133.17,8447.33,,,
12.695,12695,-30135.42,8447.19,,,
12.696,12696,-30144.67,8440.21,,,
12.697,12697,-30158.47,8427.81,,,
12.698,12698,-30173.5,8412.33,,,
12.699,12699,-30186.82,8396.35,,,
12.7,12700,-30196.85,8382.1,,,
12.701,12701,-30203.53,8371.16,,,
12.702,12702,-30207.65,8364.45,,,
12.703,12703,-30209.86,8362.44,,,
12.704,12704,-30209.97,8365.37,,,
12.705,12705,-30206.99,8373.26,,,
12.706,12706,-30199.91,8385.62,,,
12.707,12707,-30188.67,8401.23,,,
12.708,12708,-30174.74,8418,,,
12.709,12709,-30160.83,8433.2,,,
12.71,12710,-30150,8444.06,,,
12.711,12711,-30144.45,8448.48,,,
12.712,12712,-30144.88,8445.68,,,
12.713,12713,-30150.56,8436.37,,,
12.714,12714,-30160.04,8422.52,,,
12.715,12715,-30171.97,8406.75,,,
12.716,12716,-30185.4,8391.65,,,
12.717,12717,-30199.49,8379.23,,,
12.718,12718,-30212.8,8370.69,,,
12.719,12719,-30222.91,8366.49,,,
12.72,12720,-30226.82,8366.56,,,
12.721,12721,-30222.11,8370.52,,,
12.722,12722,-30208.51,8377.83,,,
12.723,12723,-30188.69,8387.76,,,
12.724,12724,-30167.92,8399.32,,,
12.725,12725,-30152.29,8411.26,,,
12.726,12726,-30146.31,8422.14,,,
12.727,12727,-30151,8430.54,,,
12.728,12728,-30163.47,8435.3,,,
12.729,12729,-30178.25,8435.74,,,
12.73,12730,-30189.71,8431.89,,,
12.731,12731,-30194.52,8424.41,,,
12.732,12732,-30192.86,8414.53,,,
12.733,12733,-30187.82,8403.8,,,
12.734,12734,-30183.55,8393.8,,,
12.735,12735,-30182.89,8385.88,,,
12.736,12736,-30185.95,8381,,,
12.737,12737,-30190.15,8379.69,,,
12.738,12738,-30191.61,8382.11,,,
12.739,12739,-30187.24,8388.12,,,
12.74,12740,-30176.24,8397.38,,,
12.741,12741,-30160.57,8409.21,,,
12.742,12742,-30143.98,8422.53,,,
12.743,12743,-30130.59,8435.66,,,
12.744,12744,-30123.34,8446.47,,,
12.745,12745,-30123.29,8452.66,,,
12.746,12746,-30129.81,8452.38,,,
